track_id,frame,x,y
166,6490,582,209
167,6491,420,243
172,6492,140,224
177,6493,114,192
180,6494,91,209
186,6495,523,197
188,6496,417,251
196,6497,31,217
197,6498,9,231
69,6499,564,216
91,6500,468,208
115,6501,547,212
136,6502,186,207
140,6503,143,224
164,6504,563,216
166,6505,580,209
167,6506,418,243
172,6507,140,225
177,6508,116,189
180,6509,92,209
186,6510,520,197
188,6511,413,252
196,6512,33,218
197,6513,9,233
69,6514,567,215
91,6515,463,209
115,6516,546,209
136,6517,185,206
140,6518,143,224
164,6519,561,218
166,6520,578,209
167,6521,413,243
172,6522,140,225
177,6523,118,188
180,6524,95,209
186,6525,517,197
188,6526,410,252
196,6527,35,218
197,6528,9,234
69,6529,570,215
91,6530,460,209
115,6531,545,208
136,6532,185,206
140,6533,144,224
164,6534,559,218
166,6535,576,209
167,6536,408,244
172,6537,139,225
177,6538,120,186
180,6539,98,209
186,6540,513,196
188,6541,407,252
196,6542,38,218
197,6543,10,236
69,6544,548,213
91,6545,460,210
115,6546,542,209
136,6547,184,205
140,6548,144,224
164,6549,551,216
166,6550,575,208
167,6551,405,245
172,6552,139,225
177,6553,122,184
180,6554,103,208
186,6555,513,196
188,6556,396,251
196,6557,42,218
197,6558,10,237
69,6559,544,213
91,6560,455,210
115,6561,534,210
136,6562,184,205
140,6563,144,224
164,6564,548,216
166,6565,574,209
167,6566,402,246
172,6567,139,225
177,6568,124,182
180,6569,106,208
186,6570,507,196
188,6571,391,251
196,6572,48,218
197,6573,10,239
69,6574,542,213
91,6575,453,210
115,6576,530,211
136,6577,183,205
140,6578,144,224
164,6579,546,215
166,6580,573,209
167,6581,397,245
172,6582,139,226
177,6583,126,180
180,6584,109,207
186,6585,501,196
188,6586,387,251
196,6587,53,218
197,6588,10,240
69,6589,541,212
91,6590,452,209
115,6591,525,211
136,6592,182,206
140,6593,144,224
164,6594,545,216
166,6595,571,209
167,6596,394,243
172,6597,139,226
177,6598,128,178
180,6599,111,207
186,6600,494,195
188,6601,383,251
196,6602,57,218
197,6603,11,242
69,6604,540,211
91,6605,451,210
115,6606,523,212
136,6607,182,206
140,6608,144,224
164,6609,544,217
166,6610,568,209
167,6611,392,244
172,6612,139,226
177,6613,130,176
180,6614,113,207
186,6615,489,195
188,6616,379,251
196,6617,61,217
197,6618,11,243
69,6619,568,213
91,6620,449,210
115,6621,519,212
136,6622,182,207
140,6623,145,224
164,6624,544,215
166,6625,565,209
167,6626,386,244
172,6627,139,226
177,6628,132,175
180,6629,118,207
186,6630,484,195
188,6631,375,251
196,6632,66,217
197,6633,11,245
69,6634,576,211
91,6635,442,208
115,6636,518,213
136,6637,181,207
140,6638,145,224
164,6639,542,216
166,6640,563,209
167,6641,383,243
172,6642,138,227
177,6643,134,173
180,6644,121,208
186,6645,480,197
188,6646,370,252
196,6647,68,217
197,6648,11,246
69,6649,579,209
91,6650,435,209
115,6651,518,212
136,6652,181,207
140,6653,145,225
164,6654,542,215
166,6655,561,209
167,6656,380,244
172,6657,138,227
177,6658,136,171
180,6659,122,208
186,6660,477,196
188,6661,367,253
196,6662,69,217
197,6663,11,248
69,6664,579,210
91,6665,431,210
115,6666,517,212
136,6667,181,208
140,6668,145,225
164,6669,542,214
166,6670,558,208
167,6671,377,244
172,6672,138,227
177,6673,138,169
180,6674,124,208
186,6675,475,196
188,6676,369,252
196,6677,71,216
197,6678,12,249
69,6679,579,210
91,6680,425,211
115,6681,512,212
136,6682,180,208
140,6683,146,225
164,6684,541,214
166,6685,555,207
167,6686,375,244
172,6687,138,227
177,6688,140,167
180,6689,125,209
186,6690,472,196
188,6691,366,247
196,6692,74,216
197,6693,12,251
69,6694,580,210
91,6695,420,211
115,6696,508,212
136,6697,180,206
140,6698,146,225
164,6699,539,214
166,6700,553,209
167,6701,363,250
172,6702,137,227
177,6703,143,165
180,6704,126,209
186,6705,468,197
188,6706,362,248
196,6707,77,217
197,6708,12,252
69,6709,580,209
91,6710,417,210
115,6711,505,212
136,6712,180,206
140,6713,146,225
164,6714,537,214
166,6715,550,209
167,6716,365,247
172,6717,137,227
177,6718,144,163
180,6719,126,209
186,6720,465,198
188,6721,356,251
196,6722,82,217
197,6723,12,254
69,6724,580,209
91,6725,415,211
115,6726,502,212
136,6727,180,206
140,6728,146,225
164,6729,535,214
166,6730,550,209
167,6731,362,246
172,6732,137,227
177,6733,147,161
180,6734,125,209
186,6735,463,197
188,6736,353,251
196,6737,88,217
197,6738,13,255
69,6739,580,209
91,6740,411,213
115,6741,501,212
136,6742,180,205
140,6743,147,225
164,6744,534,214
166,6745,549,210
167,6746,360,245
172,6747,137,228
177,6748,148,160
180,6749,126,208
186,6750,463,196
188,6751,349,252
196,6752,92,217
197,6753,13,257
69,6754,580,208
91,6755,411,213
115,6756,499,212
136,6757,180,206
140,6758,147,225
164,6759,496,214
166,6760,549,210
167,6761,356,246
172,6762,137,228
177,6763,151,157
180,6764,130,207
186,6765,457,194
188,6766,345,252
196,6767,97,217
197,6768,13,258
208,6769,631,216
69,6770,580,208
91,6771,410,213
115,6772,497,212
136,6773,180,206
140,6774,147,225
164,6775,494,213
166,6776,550,210
167,6777,353,246
172,6778,137,228
177,6779,153,156
180,6780,135,207
186,6781,452,193
188,6782,341,252
196,6783,100,217
197,6784,13,260
208,6785,630,209
69,6786,579,209
91,6787,407,212
115,6788,494,212
136,6789,180,205
140,6790,147,225
164,6791,493,213
166,6792,549,210
167,6793,349,244
172,6794,137,228
177,6795,155,154
180,6796,139,207
186,6797,448,194
188,6798,338,252
196,6799,102,217
197,6800,13,261
208,6801,629,206
211,6802,477,233
69,6803,579,209
91,6804,401,211
115,6805,492,212
136,6806,180,206
140,6807,147,226
164,6808,492,213
166,6809,549,209
167,6810,344,248
177,6811,160,231
180,6812,142,207
186,6813,442,194
188,6814,334,252
196,6815,105,218
197,6816,14,263
208,6817,629,206
211,6818,476,231
69,6819,577,208
91,6820,400,211
115,6821,490,212
136,6822,180,206
140,6823,148,226
164,6824,491,213
166,6825,548,210
167,6826,341,246
177,6827,163,230
180,6828,145,207
186,6829,436,194
188,6830,330,253
196,6831,108,218
208,6832,628,205
211,6833,476,230
69,6834,577,208
91,6835,392,211
115,6836,485,200
136,6837,180,206
140,6838,148,226
164,6839,487,213
166,6840,547,210
167,6841,337,245
177,6842,164,228
180,6843,146,206
186,6844,432,193
188,6845,326,253
196,6846,109,217
208,6847,626,205
211,6848,475,229
69,6849,578,208
91,6850,385,209
115,6851,482,199
136,6852,180,207
140,6853,148,226
164,6854,483,213
166,6855,546,209
167,6856,333,245
177,6857,166,229
180,6858,150,206
186,6859,428,193
188,6860,323,253
196,6861,112,217
208,6862,624,204
211,6863,475,228
69,6864,578,208
91,6865,378,209
115,6866,479,192
136,6867,181,209
140,6868,148,226
164,6869,480,213
166,6870,545,209
167,6871,330,244
177,6872,169,230
180,6873,152,207
186,6874,423,194
188,6875,319,253
196,6876,115,218
208,6877,623,205
211,6878,474,227
69,6879,579,208
91,6880,372,211
115,6881,475,189
136,6882,180,209
140,6883,148,226
164,6884,475,201
166,6885,545,209
167,6886,325,245
177,6887,171,232
180,6888,153,208
186,6889,417,195
188,6890,315,253
196,6891,121,216
208,6892,621,206
211,6893,473,226
69,6894,579,208
91,6895,369,210
115,6896,472,187
136,6897,180,209
140,6898,149,226
164,6899,472,200
166,6900,543,209
167,6901,320,244
177,6902,173,233
180,6903,156,208
186,6904,409,195
188,6905,311,253
196,6906,125,217
208,6907,616,206
211,6908,468,216
217,6909,348,210
69,6910,580,208
91,6911,367,210
115,6912,470,185
136,6913,180,209
140,6914,149,226
164,6915,468,199
166,6916,541,209
167,6917,317,244
177,6918,175,234
180,6919,158,208
186,6920,416,195
188,6921,308,254
196,6922,128,217
208,6923,612,207
211,6924,467,215
217,6925,345,210
69,6926,580,207
91,6927,364,210
115,6928,466,182
136,6929,180,209
140,6930,149,226
164,6931,464,198
166,6932,539,209
167,6933,311,247
177,6934,177,235
180,6935,159,207
186,6936,417,196
188,6937,304,254
196,6938,133,217
208,6939,610,207
211,6940,465,214
217,6941,342,209
69,6942,582,207
91,6943,359,209
115,6944,463,180
136,6945,179,210
140,6946,150,226
164,6947,461,197
166,6948,535,209
167,6949,306,247
177,6950,180,236
180,6951,162,206
186,6952,410,196
188,6953,300,254
196,6954,136,218
208,6955,609,208
211,6956,465,213
217,6957,339,209
69,6958,583,207
91,6959,355,210
115,6960,461,178
136,6961,179,210
140,6962,150,227
164,6963,457,196
166,6964,533,208
167,6965,301,246
177,6966,182,237
180,6967,163,206
186,6968,408,196
188,6969,297,254
196,6970,138,219
208,6971,609,208
211,6972,463,213
217,6973,336,208
69,6974,582,208
91,6975,350,210
115,6976,458,175
136,6977,180,210
140,6978,150,227
164,6979,463,220
166,6980,530,208
167,6981,298,246
177,6982,184,239
180,6983,171,206
186,6984,405,196
188,6985,293,255
196,6986,139,221
208,6987,608,206
211,6988,461,211
217,6989,332,208
69,6990,582,209
91,6991,345,210
115,6992,455,173
136,6993,180,210
164,6994,460,221
166,6995,526,208
167,6996,294,246
177,6997,186,240
180,6998,175,205
186,6999,403,196
188,7000,289,255
196,7001,145,221
208,7002,619,203
211,7003,460,210
217,7004,329,208
222,7005,557,217
224,7006,606,208
69,7007,582,210
91,7008,342,210
115,7009,452,171
136,7010,180,211
164,7011,464,229
166,7012,524,208
167,7013,290,246
177,7014,188,241
180,7015,178,205
186,7016,397,196
188,7017,286,255
196,7018,159,210
208,7019,623,201
211,7020,459,208
217,7021,326,208
222,7022,557,216
224,7023,603,210
69,7024,582,211
91,7025,344,211
115,7026,449,169
136,7027,179,211
164,7028,462,231
166,7029,523,208
167,7030,285,246
177,7031,190,242
180,7032,177,206
186,7033,391,194
188,7034,282,255
196,7035,164,209
208,7036,624,201
211,7037,456,218
217,7038,323,207
222,7039,553,214
224,7040,602,209
69,7041,582,212
91,7042,338,211
115,7043,446,167
136,7044,179,211
164,7045,460,233
166,7046,521,209
167,7047,282,247
177,7048,192,243
180,7049,178,204
186,7050,383,194
188,7051,278,256
196,7052,169,209
208,7053,623,200
211,7054,454,218
217,7055,319,207
222,7056,551,216
224,7057,596,208
69,7058,583,212
91,7059,333,211
115,7060,444,164
136,7061,179,212
164,7062,458,235
166,7063,521,209
167,7064,278,246
177,7065,195,244
180,7066,180,205
186,7067,374,194
188,7068,275,256
196,7069,173,207
208,7070,622,199
211,7071,453,217
217,7072,317,206
222,7073,549,216
224,7074,599,209
69,7075,583,212
91,7076,333,212
115,7077,441,162
136,7078,179,212
164,7079,455,237
166,7080,521,209
167,7081,274,246
177,7082,197,245
180,7083,182,204
186,7084,362,195
188,7085,271,256
196,7086,178,207
208,7087,620,199
211,7088,445,215
217,7089,313,206
222,7090,549,215
224,7091,598,208
69,7092,584,212
91,7093,326,212
115,7094,438,159
136,7095,179,212
164,7096,453,239
166,7097,522,210
167,7098,270,247
177,7099,199,247
180,7100,183,204
186,7101,361,195
188,7102,267,256
196,7103,183,206
208,7104,619,199
211,7105,441,218
217,7106,310,206
222,7107,549,215
224,7108,592,203
69,7109,584,212
91,7110,321,213
115,7111,435,157
136,7112,179,212
164,7113,451,241
166,7114,521,210
167,7115,266,247
177,7116,201,248
180,7117,185,205
186,7118,356,195
188,7119,264,257
196,7120,187,205
208,7121,615,200
211,7122,448,222
217,7123,307,208
222,7124,550,214
224,7125,588,201
234,7126,142,223
69,7127,584,213
91,7128,316,213
115,7129,432,155
136,7130,179,212
164,7131,430,223
166,7132,519,210
167,7133,263,247
177,7134,203,249
180,7135,189,205
186,7136,355,196
188,7137,260,257
196,7138,192,204
208,7139,612,199
211,7140,448,227
217,7141,319,209
222,7142,550,213
224,7143,585,207
234,7144,142,223
235,7145,426,214
69,7146,584,213
91,7147,312,209
115,7148,429,153
136,7149,179,213
164,7150,424,217
166,7151,519,210
167,7152,257,246
177,7153,205,250
180,7154,192,205
186,7155,343,196
188,7156,256,257
196,7157,196,203
208,7158,607,199
211,7159,447,231
217,7160,317,210
222,7161,549,213
224,7162,582,209
234,7163,142,222
235,7164,425,214
69,7165,585,213
91,7166,308,207
115,7167,426,151
136,7168,179,213
164,7169,418,214
166,7170,517,209
167,7171,253,248
177,7172,207,251
180,7173,195,205
186,7174,339,197
188,7175,253,257
196,7176,201,202
208,7177,609,199
211,7178,446,235
217,7179,315,210
222,7180,549,213
224,7181,579,209
234,7182,142,222
235,7183,424,215
69,7184,585,213
91,7185,304,211
115,7186,423,148
136,7187,178,213
164,7188,411,212
166,7189,515,209
167,7190,250,247
177,7191,209,252
180,7192,197,206
186,7193,338,197
188,7194,249,257
196,7195,206,201
208,7196,607,200
211,7197,445,234
217,7198,313,210
222,7199,548,213
224,7200,576,210
234,7201,142,222
235,7202,423,215
237,7203,447,224
238,7204,147,223
69,7205,585,214
91,7206,299,213
115,7207,420,146
136,7208,178,213
164,7209,407,210
166,7210,510,209
167,7211,246,247
177,7212,212,254
180,7213,197,208
186,7214,337,197
188,7215,252,238
196,7216,211,201
208,7217,606,200
211,7218,444,235
217,7219,311,210
222,7220,548,212
224,7221,573,211
234,7222,143,222
235,7223,423,215
237,7224,445,225
238,7225,146,223
69,7226,574,204
91,7227,295,212
115,7228,417,144
136,7229,178,214
164,7230,403,210
166,7231,507,208
167,7232,242,247
177,7233,214,255
180,7234,198,209
186,7235,338,196
188,7236,250,239
196,7237,215,199
208,7238,603,200
211,7239,442,236
217,7240,309,210
222,7241,548,212
224,7242,572,209
234,7243,143,222
235,7244,422,216
237,7245,443,225
238,7246,146,223
69,7247,574,204
91,7248,291,212
115,7249,415,142
136,7250,178,214
164,7251,400,209
166,7252,505,209
167,7253,238,247
177,7254,216,256
180,7255,198,209
186,7256,338,195
188,7257,247,239
196,7258,220,199
208,7259,595,202
211,7260,441,237
217,7261,307,210
222,7262,546,212
224,7263,568,208
234,7264,143,223
235,7265,421,216
237,7266,443,226
238,7267,146,224
69,7268,573,203
91,7269,286,212
115,7270,412,139
136,7271,178,214
164,7272,397,209
166,7273,502,209
167,7274,235,247
177,7275,218,257
180,7276,199,207
186,7277,335,195
188,7278,243,239
196,7279,224,198
208,7280,590,203
211,7281,440,238
217,7282,305,210
222,7283,545,213
224,7284,565,208
234,7285,143,223
235,7286,420,216
237,7287,442,228
238,7288,146,224
69,7289,573,203
91,7290,282,212
115,7291,409,137
136,7292,178,215
164,7293,395,209
166,7294,500,209
167,7295,231,248
177,7296,220,258
180,7297,200,206
186,7298,330,196
188,7299,232,247
196,7300,229,197
208,7301,587,202
211,7302,439,239
217,7303,304,210
222,7304,544,213
224,7305,562,208
234,7306,143,223
235,7307,420,216
237,7308,440,227
238,7309,147,224
69,7310,572,202
91,7311,278,213
115,7312,406,135
136,7313,178,215
164,7314,392,209
166,7315,498,209
167,7316,227,248
177,7317,223,259
180,7318,203,209
186,7319,322,196
188,7320,229,247
196,7321,234,196
208,7322,583,202
211,7323,438,240
217,7324,268,211
222,7325,543,213
224,7326,559,208
234,7327,144,223
235,7328,419,217
237,7329,437,226
238,7330,147,224
69,7331,572,202
91,7332,274,212
115,7333,403,132
136,7334,178,215
164,7335,389,211
166,7336,495,209
167,7337,223,248
177,7338,225,260
180,7339,206,210
186,7340,303,196
188,7341,224,247
196,7342,239,195
208,7343,581,202
211,7344,437,241
217,7345,263,211
222,7346,542,212
224,7347,556,208
234,7348,143,223
235,7349,418,217
237,7350,434,226
238,7351,146,224
69,7352,572,202
91,7353,270,211
115,7354,400,130
136,7355,188,206
164,7356,387,211
166,7357,493,209
167,7358,219,248
177,7359,227,261
180,7360,213,210
186,7361,298,196
188,7362,220,247
196,7363,216,195
208,7364,578,202
211,7365,435,242
217,7366,259,211
222,7367,540,213
224,7368,553,209
234,7369,144,222
235,7370,417,217
237,7371,433,226
238,7372,146,224
69,7373,571,201
91,7374,267,211
115,7375,398,128
136,7376,188,207
164,7377,384,211
166,7378,491,209
167,7379,215,248
177,7380,229,262
180,7381,216,210
186,7382,292,196
188,7383,216,248
196,7384,219,196
208,7385,577,202
211,7386,435,243
217,7387,255,211
222,7388,538,213
224,7389,550,209
234,7390,143,222
235,7391,417,217
237,7392,431,227
238,7393,147,224
69,7394,571,201
91,7395,263,211
115,7396,395,126
136,7397,188,208
164,7398,382,211
166,7399,490,209
167,7400,211,248
177,7401,231,263
180,7402,213,210
186,7403,287,196
188,7404,212,248
196,7405,219,204
208,7406,576,202
211,7407,433,244
217,7408,250,211
222,7409,536,212
224,7410,547,209
234,7411,143,222
235,7412,416,218
237,7413,428,227
238,7414,147,225
69,7415,570,201
91,7416,259,210
115,7417,392,124
136,7418,189,208
164,7419,383,211
166,7420,488,210
167,7421,207,248
180,7422,213,209
186,7423,278,196
188,7424,208,249
196,7425,223,206
208,7426,574,203
211,7427,432,245
217,7428,246,211
222,7429,534,212
224,7430,544,209
234,7431,143,222
235,7432,415,218
237,7433,424,227
238,7434,147,225
69,7435,570,200
91,7436,255,210
115,7437,389,121
136,7438,189,205
164,7439,378,211
166,7440,489,210
167,7441,203,248
180,7442,209,209
186,7443,275,197
188,7444,203,249
196,7445,221,208
208,7446,569,202
211,7447,431,246
217,7448,242,211
222,7449,535,213
224,7450,541,209
234,7451,144,222
235,7452,414,218
237,7453,421,227
238,7454,147,225
69,7455,569,200
91,7456,251,210
136,7457,189,204
164,7458,374,210
166,7459,489,210
167,7460,199,248
180,7461,208,211
186,7462,276,198
188,7463,200,250
196,7464,223,209
208,7465,564,203
211,7466,430,247
217,7467,238,211
222,7468,535,213
224,7469,538,209
234,7470,144,222
235,7471,414,219
237,7472,422,227
238,7473,146,225
69,7474,487,207
91,7475,247,210
136,7476,189,204
164,7477,370,211
166,7478,489,210
167,7479,196,249
180,7480,205,212
186,7481,273,198
188,7482,195,250
196,7483,225,210
208,7484,561,202
211,7485,429,248
217,7486,234,211
222,7487,534,214
224,7488,588,222
234,7489,143,222
235,7490,536,225
237,7491,418,226
238,7492,147,225
69,7493,482,207
91,7494,243,210
136,7495,190,208
164,7496,367,210
166,7497,487,210
167,7498,192,249
180,7499,204,212
186,7500,269,199
188,7501,191,251
196,7502,233,208
208,7503,559,202
211,7504,420,234
217,7505,229,211
222,7506,533,214
224,7507,589,223
234,7508,142,222
235,7509,537,226
237,7510,416,227
238,7511,147,225
69,7512,477,207
91,7513,240,210
136,7514,190,210
164,7515,364,211
166,7516,487,210
167,7517,188,249
180,7518,204,212
186,7519,268,199
188,7520,184,247
196,7521,234,212
208,7522,548,203
211,7523,419,233
217,7524,225,212
222,7525,532,214
224,7526,586,219
234,7527,142,222
235,7528,535,226
237,7529,414,226
238,7530,147,225
69,7531,471,207
91,7532,236,210
136,7533,190,210
164,7534,362,211
166,7535,484,210
167,7536,184,249
180,7537,204,212
186,7538,264,200
188,7539,182,243
196,7540,234,215
208,7541,544,203
211,7542,417,233
217,7543,221,212
222,7544,531,215
224,7545,586,211
234,7546,142,222
235,7547,540,226
237,7548,413,226
238,7549,147,226
69,7550,466,207
91,7551,232,209
136,7552,191,211
164,7553,360,209
166,7554,480,209
167,7555,180,249
180,7556,205,213
186,7557,257,199
188,7558,178,242
196,7559,236,216
208,7560,539,204
211,7561,415,233
217,7562,216,212
222,7563,530,214
224,7564,584,209
234,7565,142,222
235,7566,545,227
237,7567,413,225
238,7568,145,223
69,7569,461,207
91,7570,228,209
136,7571,191,211
164,7572,357,209
166,7573,478,209
167,7574,176,249
180,7575,205,213
186,7576,251,200
188,7577,173,239
196,7578,238,217
208,7579,539,204
211,7580,414,233
217,7581,212,212
222,7582,529,215
224,7583,584,208
234,7584,142,222
235,7585,550,227
237,7586,412,226
238,7587,145,222
69,7588,455,207
91,7589,224,209
136,7590,192,212
164,7591,355,208
166,7592,473,208
167,7593,172,249
180,7594,205,213
186,7595,240,198
188,7596,167,241
196,7597,240,218
208,7598,535,204
211,7599,406,235
217,7600,207,212
222,7601,529,215
224,7602,584,207
234,7603,141,222
235,7604,581,220
237,7605,410,227
238,7606,145,222
69,7607,450,207
91,7608,220,209
136,7609,192,212
164,7610,352,208
166,7611,471,209
167,7612,168,249
180,7613,205,214
186,7614,234,198
188,7615,164,241
196,7616,243,219
208,7617,534,204
211,7618,404,235
217,7619,203,212
222,7620,506,227
224,7621,583,207
234,7622,142,222
235,7623,588,220
237,7624,403,228
238,7625,145,222
69,7626,445,207
91,7627,215,209
136,7628,192,212
164,7629,350,207
166,7630,468,210
167,7631,164,249
180,7632,206,214
186,7633,226,198
188,7634,157,247
196,7635,269,219
208,7636,532,203
211,7637,401,236
217,7638,199,212
222,7639,504,228
224,7640,582,208
234,7641,142,222
235,7642,587,220
237,7643,404,228
238,7644,145,222
69,7645,439,207
91,7646,211,209
136,7647,192,213
164,7648,347,209
166,7649,466,210
167,7650,160,249
180,7651,260,201
186,7652,219,198
188,7653,153,248
196,7654,273,219
208,7655,531,202
211,7656,399,236
217,7657,195,212
222,7658,503,229
224,7659,581,207
234,7660,142,222
235,7661,593,219
237,7662,404,228
238,7663,145,222
246,7664,263,221
69,7665,434,207
91,7666,207,208
136,7667,193,213
164,7668,346,203
166,7669,463,210
167,7670,156,249
180,7671,263,204
186,7672,213,199
188,7673,148,249
196,7674,276,220
208,7675,528,198
211,7676,397,236
217,7677,191,212
222,7678,501,229
224,7679,580,208
234,7680,142,222
235,7681,591,221
237,7682,403,228
238,7683,145,222
246,7684,269,220
69,7685,428,207
91,7686,345,212
136,7687,193,214
164,7688,343,207
166,7689,460,210
167,7690,152,249
180,7691,264,203
186,7692,210,199
188,7693,142,249
196,7694,279,220
208,7695,526,196
211,7696,395,236
217,7697,186,212
222,7698,499,230
224,7699,579,208
234,7700,142,222
235,7701,591,220
237,7702,390,227
238,7703,145,222
246,7704,269,220
69,7705,423,207
91,7706,350,212
136,7707,194,214
164,7708,341,210
166,7709,457,210
167,7710,148,250
180,7711,264,204
186,7712,208,198
188,7713,142,247
196,7714,283,210
208,7715,522,200
211,7716,388,227
217,7717,182,212
222,7718,496,231
224,7719,577,207
234,7720,142,222
235,7721,591,219
237,7722,393,228
238,7723,145,222
246,7724,270,221
69,7725,418,208
91,7726,355,212
136,7727,194,215
164,7728,337,204
166,7729,456,211
167,7730,127,251
180,7731,265,204
186,7732,202,199
188,7733,138,246
196,7734,286,213
208,7735,518,200
211,7736,385,226
217,7737,178,212
222,7738,494,232
224,7739,576,208
234,7740,142,222
235,7741,592,220
237,7742,392,228
238,7743,145,222
246,7744,280,219
248,7745,284,189
69,7746,412,208
91,7747,359,212
136,7748,194,215
164,7749,334,209
166,7750,454,211
167,7751,122,251
180,7752,268,204
186,7753,201,199
188,7754,135,245
196,7755,289,213
208,7756,511,202
211,7757,382,225
217,7758,173,213
222,7759,492,233
224,7760,574,208
234,7761,142,222
235,7762,594,221
237,7763,385,228
238,7764,145,222
246,7765,283,219
248,7766,285,188
69,7767,407,208
91,7768,364,212
136,7769,194,216
164,7770,331,212
166,7771,452,212
167,7772,118,251
180,7773,271,204
186,7774,199,199
188,7775,131,247
196,7776,291,213
208,7777,505,203
211,7778,380,224
217,7779,169,213
222,7780,490,234
224,7781,572,208
234,7782,142,222
235,7783,595,221
237,7784,385,227
238,7785,145,222
246,7786,286,220
248,7787,290,190
69,7788,402,208
91,7789,330,194
136,7790,195,216
164,7791,328,213
166,7792,450,212
167,7793,113,251
180,7794,274,204
186,7795,193,199
188,7796,125,249
196,7797,294,213
208,7798,501,203
211,7799,378,224
217,7800,165,213
222,7801,488,234
224,7802,571,208
234,7803,142,222
235,7804,595,221
237,7805,382,226
238,7806,144,222
246,7807,288,219
248,7808,293,190
69,7809,396,208
91,7810,328,197
136,7811,195,216
164,7812,327,212
166,7813,450,212
167,7814,108,252
180,7815,277,205
186,7816,191,199
188,7817,121,249
196,7818,298,213
208,7819,501,205
211,7820,375,223
217,7821,160,212
222,7822,485,235
224,7823,570,208
234,7824,142,222
235,7825,595,221
237,7826,381,227
238,7827,144,222
246,7828,291,220
248,7829,296,194
69,7830,524,211
91,7831,328,196
136,7832,195,217
164,7833,326,214
166,7834,448,212
167,7835,104,252
180,7836,279,206
186,7837,188,199
188,7838,121,245
196,7839,300,217
208,7840,493,204
211,7841,372,223
217,7842,156,213
222,7843,483,236
224,7844,571,208
234,7845,142,222
235,7846,596,222
237,7847,379,228
238,7848,144,222
246,7849,293,220
248,7850,299,194
251,7851,125,211
69,7852,526,211
91,7853,325,196
136,7854,196,217
164,7855,323,215
166,7856,448,212
167,7857,99,252
180,7858,279,206
186,7859,184,199
188,7860,114,248
196,7861,303,209
208,7862,495,205
211,7863,370,222
217,7864,152,213
222,7865,481,237
224,7866,571,208
234,7867,141,222
235,7868,595,222
237,7869,376,229
238,7870,144,222
246,7871,296,220
248,7872,302,194
251,7873,117,210
69,7874,528,211
91,7875,323,193
136,7876,196,218
164,7877,321,215
166,7878,447,212
167,7879,95,252
180,7880,279,206
186,7881,180,199
188,7882,108,249
196,7883,305,210
208,7884,490,205
211,7885,367,221
217,7886,148,213
222,7887,479,237
224,7888,568,208
234,7889,141,222
235,7890,595,222
237,7891,373,229
238,7892,144,222
246,7893,298,220
248,7894,304,195
251,7895,108,208
69,7896,529,212
91,7897,316,208
136,7898,196,218
164,7899,318,216
166,7900,446,212
167,7901,90,252
180,7902,280,205
186,7903,174,198
188,7904,106,248
196,7905,307,212
208,7906,486,205
211,7907,365,221
217,7908,144,213
222,7909,476,238
224,7910,567,208
234,7911,141,222
235,7912,595,223
237,7913,371,230
238,7914,144,222
246,7915,301,220
248,7916,307,195
251,7917,99,206
69,7918,531,211
91,7919,314,210
136,7920,197,219
164,7921,315,217
166,7922,443,211
167,7923,85,253
180,7924,281,205
186,7925,169,199
188,7926,102,249
196,7927,312,213
208,7928,484,205
211,7929,362,220
217,7930,139,213
222,7931,475,239
224,7932,566,208
234,7933,141,222
235,7934,597,223
237,7935,370,230
238,7936,144,222
246,7937,303,221
248,7938,309,196
251,7939,90,205
69,7940,532,212
91,7941,312,211
136,7942,192,208
164,7943,313,217
166,7944,440,211
167,7945,80,253
180,7946,283,205
186,7947,164,199
188,7948,98,248
196,7949,313,214
208,7950,483,205
211,7951,360,220
222,7952,472,240
224,7953,565,208
234,7954,141,222
235,7955,598,223
237,7956,365,229
238,7957,144,222
246,7958,305,221
248,7959,312,196
251,7960,81,203
69,7961,534,212
91,7962,310,213
136,7963,191,208
164,7964,311,217
166,7965,435,211
167,7966,76,253
180,7967,287,205
186,7968,156,198
188,7969,93,250
196,7970,314,210
208,7971,480,205
211,7972,354,233
222,7973,470,241
224,7974,563,208
234,7975,141,222
235,7976,599,223
237,7977,360,233
238,7978,144,222
246,7979,308,221
248,7980,315,197
251,7981,73,202
69,7982,536,212
91,7983,308,214
136,7984,190,208
164,7985,308,218
166,7986,431,211
167,7987,71,253
180,7988,290,205
186,7989,148,199
188,7990,89,251
196,7991,317,211
208,7992,477,205
211,7993,354,229
222,7994,468,242
224,7995,560,208
234,7996,141,222
235,7997,601,223
237,7998,351,229
238,7999,144,222
246,8000,310,221
248,8001,317,197
251,8002,64,200
254,8003,508,212
69,8004,537,213
91,8005,306,216
136,8006,189,207
164,8007,305,219
166,8008,429,211
167,8009,67,253
180,8010,289,206
186,8011,143,199
188,8012,84,251
196,8013,322,213
208,8014,473,206
211,8015,352,229
222,8016,466,243
224,8017,560,208
234,8018,141,222
235,8019,602,223
237,8020,350,228
238,8021,144,222
246,8022,313,221
248,8023,320,197
251,8024,55,199
254,8025,508,210
69,8026,539,212
91,8027,304,217
136,8028,189,207
164,8029,303,219
166,8030,427,212
167,8031,62,253
180,8032,290,205
186,8033,139,199
188,8034,81,251
196,8035,324,210
208,8036,468,206
211,8037,349,229
222,8038,463,243
224,8039,559,208
234,8040,141,222
235,8041,602,224
237,8042,351,225
238,8043,144,222
